model_key,mileage,engine_power,fuel,paint_color,car_type,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,winter_tires,rental_price_per_day,model_key_clean,fuel_clean,paint_color_clean
Audi,160164,160,diesel,blue,estate,True,True,False,True,True,False,True,130,Audi,diesel,blue
Peugeot,164771,100,diesel,grey,estate,True,True,True,False,False,False,True,89,Peugeot,diesel,grey
Citroën,258653,120,diesel,grey,estate,True,False,False,False,False,True,True,63,Citroën,diesel,grey
Audi,153080,230,diesel,black,estate,True,True,False,False,True,True,True,145,Audi,diesel,black
Renault,52605,120,diesel,black,estate,True,True,False,False,True,False,True,146,Renault,diesel,black
Renault,33976,100,petrol,grey,estate,False,True,False,False,False,False,True,112,Renault,petrol,grey
Renault,87609,85,diesel,blue,estate,True,True,False,False,False,True,True,105,Renault,diesel,blue
Peugeot,85388,105,diesel,black,estate,False,True,False,False,False,False,True,130,Peugeot,diesel,black
Audi,118244,100,diesel,brown,estate,True,True,True,False,True,False,True,114,Audi,diesel,brown
Citroën,147448,120,diesel,blue,estate,False,True,False,False,False,False,True,97,Citroën,diesel,blue
Peugeot,48869,110,diesel,blue,estate,True,True,False,False,False,False,True,144,Peugeot,diesel,blue
Audi,206334,120,diesel,silver,estate,True,True,False,False,False,False,True,66,Audi,diesel,silver
Audi,198426,173,diesel,blue,estate,False,True,False,True,True,False,True,90,Audi,diesel,blue
Renault,185427,85,diesel,white,estate,True,True,False,False,True,False,True,110,Renault,diesel,white
Audi,196035,173,diesel,black,estate,True,True,False,False,False,False,True,73,Audi,diesel,black
Renault,131017,85,diesel,silver,estate,False,True,False,False,False,False,True,95,Renault,diesel,silver
Renault,121036,85,diesel,grey,estate,False,True,False,False,False,False,True,101,Renault,diesel,grey
Citroën,115427,120,diesel,silver,estate,False,True,False,False,False,True,True,133,Citroën,diesel,silver
Audi,136009,190,diesel,silver,estate,True,True,False,True,False,False,True,135,Audi,diesel,silver
Citroën,143513,135,diesel,brown,estate,False,True,False,False,False,False,True,109,Citroën,diesel,brown
Peugeot,161249,105,diesel,grey,estate,False,True,False,False,True,True,True,122,Peugeot,diesel,grey
Renault,167762,120,diesel,blue,estate,True,True,False,False,False,False,True,114,Renault,diesel,blue
Renault,92732,85,diesel,grey,estate,False,True,False,False,False,False,True,97,Renault,diesel,grey
Citroën,161192,120,diesel,black,estate,True,True,False,False,False,False,True,97,Citroën,diesel,black
Peugeot,160865,100,diesel,grey,estate,False,True,False,False,True,False,True,102,Peugeot,diesel,grey
Peugeot,238064,90,diesel,grey,estate,False,True,False,False,False,False,True,63,Peugeot,diesel,grey
Renault,223078,120,diesel,black,estate,True,True,False,False,False,False,True,78,Renault,diesel,black
Citroën,275833,120,diesel,black,estate,True,True,False,False,False,False,True,75,Citroën,diesel,black
Audi,192560,155,diesel,blue,estate,True,True,True,True,True,False,True,122,Audi,diesel,blue
Peugeot,144311,100,diesel,brown,estate,False,True,False,False,True,False,True,103,Peugeot,diesel,brown
Renault,177646,135,diesel,blue,estate,True,True,False,False,True,False,True,120,Renault,diesel,blue
Audi,9406,110,diesel,black,estate,True,True,False,False,True,True,True,142,Audi,diesel,black
Peugeot,93891,100,diesel,black,estate,True,True,False,False,True,True,True,117,Peugeot,diesel,black
BMW,199572,190,diesel,black,estate,False,True,False,True,True,False,True,138,BMW,diesel,black
Renault,152747,85,diesel,grey,estate,False,True,False,False,False,False,True,95,Renault,diesel,grey
Audi,237361,150,diesel,grey,estate,True,True,False,False,True,False,True,106,Audi,diesel,grey
Citroën,101705,135,diesel,blue,estate,False,True,False,False,False,False,True,116,Citroën,diesel,blue
Peugeot,125724,105,diesel,grey,estate,False,False,False,False,True,True,True,110,Peugeot,diesel,grey
Peugeot,139014,100,diesel,brown,estate,False,True,False,False,False,False,True,107,Peugeot,diesel,brown
Peugeot,114751,105,diesel,grey,estate,False,True,False,False,False,True,True,108,Peugeot,diesel,grey
Audi,161041,160,diesel,blue,estate,True,True,False,True,True,True,True,136,Audi,diesel,blue
Citroën,155616,135,diesel,grey,estate,True,True,False,False,True,False,True,119,Citroën,diesel,grey
Renault,174817,135,diesel,brown,estate,True,True,True,False,True,True,True,69,Renault,diesel,brown
Renault,121102,135,diesel,black,estate,True,True,True,False,True,False,True,124,Renault,diesel,black
Renault,166778,120,diesel,grey,estate,True,True,False,False,False,False,True,114,Renault,diesel,grey
Citroën,121854,120,diesel,blue,estate,True,True,False,False,False,False,True,105,Citroën,diesel,blue
Peugeot,151266,100,diesel,brown,estate,False,True,False,False,False,False,True,106,Peugeot,diesel,brown
Citroën,169884,135,diesel,silver,estate,True,True,False,False,False,False,True,106,Citroën,diesel,silver
Peugeot,102189,105,diesel,grey,estate,True,True,False,False,True,True,True,115,Peugeot,diesel,grey
Citroën,176414,135,diesel,black,estate,True,True,False,False,True,True,True,120,Citroën,diesel,black
Citroën,106223,120,diesel,grey,estate,True,True,False,False,False,False,True,112,Citroën,diesel,grey
Peugeot,149616,100,diesel,black,estate,False,True,False,False,False,False,True,84,Peugeot,diesel,black
Renault,170680,85,diesel,grey,estate,False,True,False,False,False,False,True,96,Renault,diesel,grey
Renault,164060,120,diesel,brown,estate,True,True,False,False,False,False,True,124,Renault,diesel,brown
Citroën,137558,135,diesel,black,estate,False,True,True,False,True,True,True,127,Citroën,diesel,black
Peugeot,133008,100,diesel,black,estate,True,True,True,False,True,True,True,117,Peugeot,diesel,black
Audi,139765,160,diesel,white,estate,True,True,True,True,True,False,True,137,Audi,diesel,white
Peugeot,186467,90,diesel,black,estate,False,False,True,False,False,False,True,68,Peugeot,diesel,black
Peugeot,178914,100,diesel,blue,estate,False,True,False,False,True,False,True,98,Peugeot,diesel,blue
Citroën,115915,120,diesel,brown,estate,True,True,False,False,False,False,True,113,Citroën,diesel,brown
Renault,127441,85,diesel,grey,estate,False,False,False,False,False,False,True,104,Renault,diesel,grey
Peugeot,83691,105,diesel,black,estate,True,True,False,False,False,False,True,91,Peugeot,diesel,black
Peugeot,143064,100,diesel,black,estate,True,True,False,False,True,False,True,112,Peugeot,diesel,black
Renault,159214,135,diesel,grey,estate,False,True,False,False,True,False,True,120,Renault,diesel,grey
Peugeot,100805,105,diesel,grey,estate,False,True,False,False,True,False,True,120,Peugeot,diesel,grey
Citroën,159883,120,diesel,white,estate,False,True,False,False,True,False,True,112,Citroën,diesel,white
Audi,136729,155,diesel,blue,estate,True,True,False,True,False,False,True,112,Audi,diesel,blue
Peugeot,124421,100,diesel,red,estate,True,False,False,False,False,False,True,71,Peugeot,diesel,red
Citroën,108330,120,diesel,black,estate,True,True,False,False,True,True,True,123,Citroën,diesel,black
Citroën,100925,135,diesel,brown,estate,True,True,False,False,True,False,True,132,Citroën,diesel,brown
Peugeot,99605,105,diesel,black,estate,False,True,False,False,False,False,True,120,Peugeot,diesel,black
Audi,21507,160,diesel,silver,estate,True,False,False,True,True,False,True,158,Audi,diesel,silver
Citroën,195553,120,diesel,grey,estate,True,True,False,False,False,True,True,104,Citroën,diesel,grey
Peugeot,126473,100,diesel,grey,estate,True,True,False,False,True,False,True,114,Peugeot,diesel,grey
Audi,211366,130,diesel,black,estate,True,True,True,False,True,False,True,71,Audi,diesel,black
Audi,272389,230,diesel,black,estate,True,True,True,True,True,False,True,117,Audi,diesel,black
Audi,130553,190,diesel,black,estate,True,True,False,False,False,False,True,123,Audi,diesel,black
Citroën,122383,120,diesel,brown,estate,True,True,False,False,False,False,True,123,Citroën,diesel,brown
Citroën,192708,120,diesel,blue,estate,False,True,False,False,False,True,True,96,Citroën,diesel,blue
Renault,307914,120,diesel,black,estate,True,True,False,False,False,False,True,105,Renault,diesel,black
Renault,118724,120,diesel,grey,estate,True,True,False,False,True,False,True,128,Renault,diesel,grey
Peugeot,105061,105,diesel,black,estate,False,True,False,False,False,False,True,112,Peugeot,diesel,black
Renault,260556,120,diesel,black,estate,True,True,False,False,False,False,True,71,Renault,diesel,black
Renault,46579,85,diesel,brown,estate,False,True,False,False,True,False,True,137,Renault,diesel,brown
Renault,169807,120,diesel,black,estate,True,True,False,False,True,False,True,127,Renault,diesel,black
Renault,184137,120,diesel,black,estate,True,True,False,False,True,False,True,127,Renault,diesel,black
Renault,124332,120,diesel,blue,estate,True,True,False,False,False,False,True,126,Renault,diesel,blue
Renault,149495,120,diesel,blue,estate,True,True,False,False,True,False,True,127,Renault,diesel,blue
Citroën,166458,135,diesel,grey,estate,True,True,False,False,True,False,True,116,Citroën,diesel,grey
Renault,266990,135,diesel,grey,estate,True,True,False,False,True,False,True,109,Renault,diesel,grey
Citroën,126735,135,diesel,grey,estate,False,True,False,False,True,False,True,119,Citroën,diesel,grey
Citroën,55937,135,diesel,silver,estate,False,True,False,True,False,False,True,133,Citroën,diesel,silver
Renault,132302,85,diesel,grey,estate,True,True,False,False,False,True,True,36,Renault,diesel,grey
Audi,306161,120,diesel,blue,estate,True,True,False,False,False,False,True,69,Audi,diesel,blue
Audi,160709,190,diesel,blue,estate,True,True,True,True,True,False,True,117,Audi,diesel,blue
Peugeot,124831,100,diesel,grey,estate,True,True,False,False,False,False,True,102,Peugeot,diesel,grey
Renault,147910,120,diesel,grey,estate,True,True,False,False,True,False,True,130,Renault,diesel,grey
Peugeot,141652,100,diesel,grey,estate,False,True,True,False,False,False,True,96,Peugeot,diesel,grey
Citroën,77510,120,diesel,grey,estate,False,True,False,False,False,False,True,105,Citroën,diesel,grey
PGO,133214,190,diesel,black,estate,True,True,False,False,True,True,True,148,PGO,diesel,black
Peugeot,44368,100,diesel,grey,estate,True,True,False,False,True,False,True,135,Peugeot,diesel,grey
Renault,149890,85,diesel,blue,estate,False,True,False,False,False,False,True,84,Renault,diesel,blue
Renault,101054,120,diesel,grey,estate,True,True,False,False,True,False,True,138,Renault,diesel,grey
Audi,66948,110,diesel,black,estate,True,True,False,False,True,False,False,140,Audi,diesel,black
Renault,261785,120,diesel,black,estate,True,True,True,False,True,False,True,69,Renault,diesel,black
Peugeot,116244,100,diesel,silver,estate,False,True,False,False,False,False,True,111,Peugeot,diesel,silver
Citroën,274298,135,diesel,grey,estate,True,True,False,False,False,False,True,99,Citroën,diesel,grey
Citroën,136769,120,petrol,grey,estate,True,False,False,False,False,False,True,77,Citroën,petrol,grey
Peugeot,135948,105,diesel,black,estate,True,True,True,False,True,True,True,123,Peugeot,diesel,black
Citroën,176718,135,diesel,black,estate,True,True,False,False,True,True,True,116,Citroën,diesel,black
Renault,188994,85,diesel,grey,estate,False,True,False,False,False,False,True,94,Renault,diesel,grey
Renault,85705,120,diesel,black,estate,True,True,False,False,False,True,True,125,Renault,diesel,black
Citroën,196035,120,diesel,grey,estate,False,True,False,False,False,False,True,100,Citroën,diesel,grey
BMW,129317,180,petrol,white,estate,False,True,True,False,True,True,True,136,BMW,petrol,white
Citroën,119391,135,diesel,silver,estate,True,True,True,True,True,True,True,131,Citroën,diesel,silver
Citroën,161806,135,diesel,grey,estate,True,False,False,False,True,True,True,114,Citroën,diesel,grey
Renault,170858,85,diesel,grey,estate,False,True,False,False,False,False,True,79,Renault,diesel,grey
Renault,103892,135,diesel,grey,estate,True,True,True,False,True,False,True,128,Renault,diesel,grey
Peugeot,60772,100,diesel,grey,estate,True,True,False,False,False,False,True,115,Peugeot,diesel,grey
Peugeot,54354,100,diesel,white,estate,True,True,False,False,True,False,True,144,Peugeot,diesel,white
Citroën,143954,135,diesel,black,estate,False,True,False,False,True,False,True,112,Citroën,diesel,black
Renault,193438,120,diesel,grey,estate,True,True,False,True,True,False,True,128,Renault,diesel,grey
Peugeot,135365,100,diesel,black,estate,False,True,False,False,False,False,True,109,Peugeot,diesel,black
Citroën,188522,135,diesel,white,estate,True,True,False,False,True,False,True,120,Citroën,diesel,white
Renault,116761,135,diesel,brown,estate,True,False,False,False,True,False,True,141,Renault,diesel,brown
Peugeot,173982,105,diesel,blue,estate,True,True,False,False,False,False,True,110,Peugeot,diesel,blue
Audi,185900,160,diesel,white,estate,True,True,False,False,True,False,True,120,Audi,diesel,white
Renault,126933,120,diesel,beige,estate,False,True,False,False,False,False,True,122,Renault,diesel,beige
Audi,162243,155,diesel,grey,estate,True,True,False,True,True,False,True,125,Audi,diesel,grey
Peugeot,191804,100,diesel,grey,estate,False,True,False,False,True,True,True,62,Peugeot,diesel,grey
Citroën,148555,135,diesel,silver,estate,True,False,False,False,True,False,True,120,Citroën,diesel,silver
Peugeot,164659,100,diesel,white,estate,True,True,False,False,False,False,True,102,Peugeot,diesel,white
Citroën,284716,110,diesel,grey,estate,True,False,False,False,True,False,True,35,Citroën,diesel,grey
Peugeot,146065,100,diesel,blue,estate,True,True,False,False,False,True,True,103,Peugeot,diesel,blue
Peugeot,191319,100,diesel,grey,estate,True,True,False,False,False,False,True,100,Peugeot,diesel,grey
Peugeot,191538,105,diesel,black,estate,False,True,False,False,True,False,True,107,Peugeot,diesel,black
Citroën,117147,135,diesel,black,estate,False,True,False,False,True,False,True,120,Citroën,diesel,black
Renault,216183,85,diesel,black,estate,True,False,False,False,False,False,True,87,Renault,diesel,black
Citroën,159678,120,diesel,silver,estate,False,True,True,False,False,False,True,87,Citroën,diesel,silver
Peugeot,166683,100,diesel,black,estate,True,True,False,False,False,False,True,106,Peugeot,diesel,black
Renault,197043,120,diesel,grey,estate,True,True,False,False,False,False,True,96,Renault,diesel,grey
Citroën,122697,135,diesel,black,estate,True,True,True,False,True,False,True,99,Citroën,diesel,black
Citroën,176220,120,diesel,black,estate,True,True,False,False,False,True,True,114,Citroën,diesel,black
Citroën,156147,120,diesel,silver,estate,True,True,False,False,False,False,True,108,Citroën,diesel,silver
Renault,167923,135,diesel,blue,estate,True,True,False,False,True,True,True,115,Renault,diesel,blue
Peugeot,83553,100,diesel,brown,estate,False,True,False,False,False,False,True,111,Peugeot,diesel,brown
